"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Tajikistan",208,"Total internal renewable water resources per capita",4158,2012,7937.0,"K","",""
"Tajikistan",208,"Total internal renewable water resources per capita",4158,2017,7114.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,1962,7720.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,1967,6646.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,1972,5747.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,1977,5054.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,1982,4557.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,1987,4160.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,1992,3882.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,1997,3689.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,2002,3504.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,2007,3391.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,2012,3309.0,"K","",""
"Thailand",216,"Total internal renewable water resources per capita",4158,2017,3252.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,1962,15856.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,1967,14438.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,1972,12866.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,1977,12915.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,1982,13592.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,1987,11744.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,1992,10200.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,1997,9421.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,2002,8893.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,2007,7714.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,2012,7100.0,"K","",""
"Timor-Leste",176,"Total internal renewable water resources per capita",4158,2017,6339.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,1962,7873.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,1967,6989.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,1972,6204.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,1977,5522.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,1982,4932.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,1987,553.1,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,1992,4072.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,1997,3760.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,2002,3485.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,2007,3262.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,2012,3044.0,"K","",""
"Turkey",223,"Total internal renewable water resources per capita",4158,2017,2811.0,"K","",""
"Turkmenistan",213,"Total internal renewable water resources per capita",4158,1992,360.3,"K","",""
"Turkmenistan",213,"Total internal renewable water resources per capita",4158,1997,322.6,"K","",""
"Turkmenistan",213,"Total internal renewable water resources per capita",4158,2002,304.8,"K","",""
"Turkmenistan",213,"Total internal renewable water resources per capita",4158,2007,288.5,"K","",""
"Turkmenistan",213,"Total internal renewable water resources per capita",4158,2012,266.7,"K","",""
"Turkmenistan",213,"Total internal renewable water resources per capita",4158,2017,244.0,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,1962,1333.0,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,1967,880.8,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,1972,450.7,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,1977,200.5,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,1982,126.1,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,1987,96.09,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,1992,71.87,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,1997,55.56,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,2002,42.77,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,2007,24.82,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,2012,16.85,"K","",""
"United Arab Emirates",225,"Total internal renewable water resources per capita",4158,2017,15.96,"K","",""
"Uzbekistan",235,"Total internal renewable water resources per capita",4158,1992,762.0,"K","",""
"Uzbekistan",235,"Total internal renewable water resources per capita",4158,1997,689.0,"K","",""
"Uzbekistan",235,"Total internal renewable water resources per capita",4158,2002,64.3,"K","",""
"Uzbekistan",235,"Total internal renewable water resources per capita",4158,2007,598.7,"K","",""
"Uzbekistan",235,"Total internal renewable water resources per capita",4158,2012,553.1,"K","",""
"Uzbekistan",235,"Total internal renewable water resources per capita",4158,2017,512.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,1962,10362.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,1967,8968.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,1972,7890.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,1977,7061.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,1982,6313.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,1987,5626.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,1992,5053.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,1997,4640.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,2002,4385.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,2007,4184.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,2012,3973.0,"K","",""
"Viet Nam",237,"Total internal renewable water resources per capita",4158,2017,3762.0,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,1962,392.4,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,1967,358.4,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,1972,327.8,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,1977,288.8,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,1982,239.6,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,1987,197.6,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,1992,157.6,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,1997,128.0,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,2002,111.0,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,2007,96.54,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,2012,84.3,"K","",""
"Yemen",249,"Total internal renewable water resources per capita",4158,2017,74.34,"K","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,1962,10.0,"","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,1967,10.0,"","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,1972,10.0,"","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,1977,10.0,"","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,1982,10.0,"","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,1987,10.0,"","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,1992,10.0,"","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,1997,10.0,"","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,2002,10.0,"","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,2007,10.0,"","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,2012,10.0,"","",""
"Afghanistan",2,"Surface water: entering the country (total)",4159,2017,10.0,"","",""
"Armenia",1,"Surface water: entering the country (total)",4159,1992,0.0,"","",""
"Armenia",1,"Surface water: entering the country (total)",4159,1997,0.0,"","",""
"Armenia",1,"Surface water: entering the country (total)",4159,2002,0.0,"","",""
"Armenia",1,"Surface water: entering the country (total)",4159,2007,0.0,"","",""
"Armenia",1,"Surface water: entering the country (total)",4159,2012,0.0,"","",""
"Armenia",1,"Surface water: entering the country (total)",4159,2017,0.0,"","",""
"Azerbaijan",52,"Surface water: entering the country (total)",4159,1992,19.76,"","[635]",""
"Azerbaijan",52,"Surface water: entering the country (total)",4159,1997,19.76,"","[636]",""
"Azerbaijan",52,"Surface water: entering the country (total)",4159,2002,19.76,"","[637]",""
"Azerbaijan",52,"Surface water: entering the country (total)",4159,2007,19.76,"","[638]",""
"Azerbaijan",52,"Surface water: entering the country (total)",4159,2012,19.76,"","[639]",""
"Azerbaijan",52,"Surface water: entering the country (total)",4159,2017,19.76,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,1962,0.0,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,1967,0.0,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,1972,0.0,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,1977,0.0,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,1982,0.0,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,1987,0.0,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,1992,0.0,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,1997,0.0,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,2002,0.0,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,2007,0.0,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,2012,0.0,"","",""
"Bahrain",13,"Surface water: entering the country (total)",4159,2017,0.0,"","",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,1962,1122.0,"I","[640]",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,1967,1122.0,"I","[641]",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,1972,1122.0,"I","[642]",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,1977,1122.0,"I","[643]",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,1982,1122.0,"I","[644]",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,1987,1122.0,"I","[645]",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,1992,1122.0,"I","[646]",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,1997,1122.0,"I","[647]",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,2002,1122.0,"I","[648]",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,2007,1122.0,"I","[649]",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,2012,1122.0,"I","[650]",""
"Bangladesh",16,"Surface water: entering the country (total)",4159,2017,1122.0,"I","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,1962,0.0,"","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,1967,0.0,"","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,1972,0.0,"","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,1977,0.0,"","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,1982,0.0,"","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,1987,0.0,"","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,1992,0.0,"","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,1997,0.0,"","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,2002,0.0,"","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,2007,0.0,"","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,2012,0.0,"","",""
"Bhutan",18,"Surface water: entering the country (total)",4159,2017,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,1962,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,1967,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,1972,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,1977,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,1982,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,1987,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,1992,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,1997,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,2002,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,2007,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,2012,0.0,"","",""
"Brunei Darussalam",26,"Surface water: entering the country (total)",4159,2017,0.0,"","",""
"Cambodia",115,"Surface water: entering the country (total)",4159,1962,355.5,"","[651]",""
"Cambodia",115,"Surface water: entering the country (total)",4159,1967,355.5,"","[652]",""
"Cambodia",115,"Surface water: entering the country (total)",4159,1972,355.5,"","[653]",""
"Cambodia",115,"Surface water: entering the country (total)",4159,1977,355.5,"","[654]",""
"Cambodia",115,"Surface water: entering the country (total)",4159,1982,355.5,"","[655]",""
"Cambodia",115,"Surface water: entering the country (total)",4159,1987,355.5,"","[656]",""
"Cambodia",115,"Surface water: entering the country (total)",4159,1992,355.5,"","[657]",""
"Cambodia",115,"Surface water: entering the country (total)",4159,1997,355.5,"","[658]",""
"Cambodia",115,"Surface water: entering the country (total)",4159,2002,355.5,"","[659]",""
"Cambodia",115,"Surface water: entering the country (total)",4159,2007,355.5,"","[660]",""
"Cambodia",115,"Surface water: entering the country (total)",4159,2012,355.5,"","[661]",""
"Cambodia",115,"Surface water: entering the country (total)",4159,2017,355.5,"","",""
"China",351,"Surface water: entering the country (total)",4159,1962,17.17,"","[662]",""
"China",351,"Surface water: entering the country (total)",4159,1967,17.17,"","[663]",""
"China",351,"Surface water: entering the country (total)",4159,1972,17.17,"","[664]",""
"China",351,"Surface water: entering the country (total)",4159,1977,17.17,"","[665]",""
"China",351,"Surface water: entering the country (total)",4159,1982,17.17,"","[666]",""
"China",351,"Surface water: entering the country (total)",4159,1987,17.17,"","[667]",""
"China",351,"Surface water: entering the country (total)",4159,1992,17.17,"","[668]",""
"China",351,"Surface water: entering the country (total)",4159,1997,17.17,"","[669]",""
"China",351,"Surface water: entering the country (total)",4159,2002,17.17,"","[670]",""
"China",351,"Surface water: entering the country (total)",4159,2007,17.17,"","[671]",""
"China",351,"Surface water: entering the country (total)",4159,2012,17.17,"","[672]",""
"China",351,"Surface water: entering the country (total)",4159,2017,17.17,"","",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,1962,0.0,"","[673]",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,1967,0.0,"","[674]",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,1972,0.0,"","[675]",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,1977,0.0,"","[676]",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,1982,0.0,"","[677]",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,1987,0.0,"","[678]",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,1992,0.0,"","[679]",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,1997,0.0,"","[680]",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,2002,0.0,"","[681]",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,2007,0.0,"","[682]",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,2012,0.0,"","[683]",""
"Democratic People's Republic of Korea",116,"Surface water: entering the country (total)",4159,2017,0.0,"","",""
"Georgia",73,"Surface water: entering the country (total)",4159,1992,8.35,"","",""
"Georgia",73,"Surface water: entering the country (total)",4159,1997,8.35,"","",""
"Georgia",73,"Surface water: entering the country (total)",4159,2002,8.35,"","",""
"Georgia",73,"Surface water: entering the country (total)",4159,2007,8.35,"","",""
"Georgia",73,"Surface water: entering the country (total)",4159,2012,8.35,"","",""
"Georgia",73,"Surface water: entering the country (total)",4159,2017,8.35,"","",""
"India",100,"Surface water: entering the country (total)",4159,1962,635.2,"I","[684]",""
"India",100,"Surface water: entering the country (total)",4159,1967,635.2,"I","[685]",""
"India",100,"Surface water: entering the country (total)",4159,1972,635.2,"I","[686]",""
"India",100,"Surface water: entering the country (total)",4159,1977,635.2,"I","[687]",""
"India",100,"Surface water: entering the country (total)",4159,1982,635.2,"I","[688]",""
"India",100,"Surface water: entering the country (total)",4159,1987,635.2,"I","[689]",""
"India",100,"Surface water: entering the country (total)",4159,1992,635.2,"I","[690]",""
"India",100,"Surface water: entering the country (total)",4159,1997,635.2,"I","[691]",""
"India",100,"Surface water: entering the country (total)",4159,2002,635.2,"I","[692]",""
"India",100,"Surface water: entering the country (total)",4159,2007,635.2,"I","[693]",""
"India",100,"Surface water: entering the country (total)",4159,2012,635.2,"I","[694]",""
"India",100,"Surface water: entering the country (total)",4159,2017,635.2,"I","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,1962,0.0,"","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,1967,0.0,"","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,1972,0.0,"","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,1977,0.0,"","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,1982,0.0,"","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,1987,0.0,"","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,1992,0.0,"","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,1997,0.0,"","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,2002,0.0,"","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,2007,0.0,"","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,2012,0.0,"","",""
"Indonesia",101,"Surface water: entering the country (total)",4159,2017,0.0,"","",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,1962,7.77,"K","[695]",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,1967,7.77,"K","[696]",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,1972,7.77,"K","[697]",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,1977,7.77,"K","[698]",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,1982,7.77,"K","[699]",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,1987,7.77,"K","[700]",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,1992,7.77,"K","[701]",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,1997,7.77,"K","[702]",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,2002,7.77,"K","[703]",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,2007,7.77,"K","[704]",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,2012,7.77,"K","[705]",""
"Iran (Islamic Republic of)",102,"Surface water: entering the country (total)",4159,2017,7.77,"K","",""
"Iraq",103,"Surface water: entering the country (total)",4159,1962,61.33,"","[706]",""
"Iraq",103,"Surface water: entering the country (total)",4159,1967,61.33,"","[707]",""
"Iraq",103,"Surface water: entering the country (total)",4159,1972,61.33,"","[708]",""
"Iraq",103,"Surface water: entering the country (total)",4159,1977,61.33,"","[709]",""
"Iraq",103,"Surface water: entering the country (total)",4159,1982,61.33,"","[710]",""
"Iraq",103,"Surface water: entering the country (total)",4159,1987,61.33,"","[711]",""
"Iraq",103,"Surface water: entering the country (total)",4159,1992,61.33,"","[712]",""
"Iraq",103,"Surface water: entering the country (total)",4159,1997,61.33,"","[713]",""
"Iraq",103,"Surface water: entering the country (total)",4159,2002,61.33,"","[714]",""
"Iraq",103,"Surface water: entering the country (total)",4159,2007,61.33,"","[715]",""
"Iraq",103,"Surface water: entering the country (total)",4159,2012,61.33,"","[716]",""
"Iraq",103,"Surface water: entering the country (total)",4159,2017,61.33,"","",""
"Israel",105,"Surface water: entering the country (total)",4159,1962,0.305,"","[717]",""
"Israel",105,"Surface water: entering the country (total)",4159,1967,0.305,"","[718]",""
"Israel",105,"Surface water: entering the country (total)",4159,1972,0.305,"","[719]",""
"Israel",105,"Surface water: entering the country (total)",4159,1977,0.305,"","[720]",""
"Israel",105,"Surface water: entering the country (total)",4159,1982,0.305,"","[721]",""
"Israel",105,"Surface water: entering the country (total)",4159,1987,0.305,"","[722]",""
"Israel",105,"Surface water: entering the country (total)",4159,1992,0.305,"","[723]",""
"Israel",105,"Surface water: entering the country (total)",4159,1997,0.305,"","[724]",""
"Israel",105,"Surface water: entering the country (total)",4159,2002,0.305,"","[725]",""
"Israel",105,"Surface water: entering the country (total)",4159,2007,0.305,"","[726]",""
"Israel",105,"Surface water: entering the country (total)",4159,2012,0.305,"","[727]",""
"Israel",105,"Surface water: entering the country (total)",4159,2017,0.305,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,1962,0.0,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,1967,0.0,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,1972,0.0,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,1977,0.0,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,1982,0.0,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,1987,0.0,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,1992,0.0,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,1997,0.0,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,2002,0.0,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,2007,0.0,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,2012,0.0,"","",""
"Japan",110,"Surface water: entering the country (total)",4159,2017,0.0,"","",""
"Jordan",112,"Surface water: entering the country (total)",4159,1962,0.4,"","[728]",""
"Jordan",112,"Surface water: entering the country (total)",4159,1967,0.4,"","[729]",""
"Jordan",112,"Surface water: entering the country (total)",4159,1972,0.4,"","[730]",""
"Jordan",112,"Surface water: entering the country (total)",4159,1977,0.4,"","[731]",""
"Jordan",112,"Surface water: entering the country (total)",4159,1982,0.4,"","[732]",""
"Jordan",112,"Surface water: entering the country (total)",4159,1987,0.4,"","[733]",""
"Jordan",112,"Surface water: entering the country (total)",4159,1992,0.4,"","[734]",""
"Jordan",112,"Surface water: entering the country (total)",4159,1997,0.4,"","[735]",""
"Jordan",112,"Surface water: entering the country (total)",4159,2002,0.4,"","[736]",""
"Jordan",112,"Surface water: entering the country (total)",4159,2007,0.4,"","[737]",""
"Jordan",112,"Surface water: entering the country (total)",4159,2012,0.4,"","[738]",""
"Jordan",112,"Surface water: entering the country (total)",4159,2017,0.4,"","",""
"Kazakhstan",108,"Surface water: entering the country (total)",4159,1992,72.04,"","[739]",""
"Kazakhstan",108,"Surface water: entering the country (total)",4159,1997,72.04,"","[740]",""
"Kazakhstan",108,"Surface water: entering the country (total)",4159,2002,72.04,"","[741]",""
"Kazakhstan",108,"Surface water: entering the country (total)",4159,2007,72.04,"","[742]",""
"Kazakhstan",108,"Surface water: entering the country (total)",4159,2012,72.04,"","[743]",""
"Kazakhstan",108,"Surface water: entering the country (total)",4159,2017,72.04,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,1962,0.0,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,1967,0.0,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,1972,0.0,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,1977,0.0,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,1982,0.0,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,1987,0.0,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,1992,0.0,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,1997,0.0,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,2002,0.0,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,2007,0.0,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,2012,0.0,"","",""
"Kuwait",118,"Surface water: entering the country (total)",4159,2017,0.0,"","",""
"Kyrgyzstan",113,"Surface water: entering the country (total)",4159,1992,0.558,"I","[744]",""
"Kyrgyzstan",113,"Surface water: entering the country (total)",4159,1997,0.558,"I","[745]",""
"Kyrgyzstan",113,"Surface water: entering the country (total)",4159,2002,0.558,"I","[746]",""
"Kyrgyzstan",113,"Surface water: entering the country (total)",4159,2007,0.558,"I","[747]",""
"Kyrgyzstan",113,"Surface water: entering the country (total)",4159,2012,0.558,"I","[748]",""
"Kyrgyzstan",113,"Surface water: entering the country (total)",4159,2017,0.558,"I","",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,1962,143.1,"","[749]",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,1967,143.1,"","[750]",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,1972,143.1,"","[751]",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,1977,143.1,"","[752]",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,1982,143.1,"","[753]",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,1987,143.1,"","[754]",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,1992,143.1,"","[755]",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,1997,143.1,"","[756]",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,2002,143.1,"","[757]",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,2007,143.1,"","[758]",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,2012,143.1,"","[759]",""
"Lao People's Democratic Republic",120,"Surface water: entering the country (total)",4159,2017,143.1,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,1962,0.0,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,1967,0.0,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,1972,0.0,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,1977,0.0,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,1982,0.0,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,1987,0.0,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,1992,0.0,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,1997,0.0,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,2002,0.0,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,2007,0.0,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,2012,0.0,"","",""
"Lebanon",121,"Surface water: entering the country (total)",4159,2017,0.0,"","",""
"Malaysia",131,"Surface water: entering the country (total)",4159,1962,0.0,"","",""
"Malaysia",131,"Surface water: entering the country (total)",4159,1967,0.0,"","",""
"Malaysia",131,"Surface water: entering the country (total)",4159,1972,0.0,"","",""
"Malaysia",131,"Surface water: entering the country (total)",4159,1977,0.0,"","",""
"Malaysia",131,"Surface water: entering the country (total)",4159,1982,0.0,"","",""
"Malaysia",131,"Surface water: entering the country (total)",4159,1987,0.0,"","",""
"Malaysia",131,"Surface water: entering the country (total)",4159,1992,0.0,"","",""
"Malaysia",131,"Surface water: entering the country (total)",4159,1997,0.0,"","",""
"Malaysia",131,"Surface water: entering the country (total)",4159,2002,0.0,"","",""
"Malaysia",131,"Surface water: entering the country (total)",4159,2007,0.0,"","",""
"Malaysia",131,"Surface water: entering the country (total)",4159,2012,0.0,"","",""
